Type, Quantum, Average Response Time, Context Switch Time, Second Queue Usage
rr, 3000, 0.68932577, 0.00164671, 0
rr, 3500, 0.66231356, 0.00152311, 0
rr, 4000, 0.66806696, 0.00130113, 0
rr, 4500, 0.67382909, 0.00121971, 0
rr, 5000, 0.68767583, 0.00113346, 0
rr, 5500, 0.66384682, 0.00096305, 0
rr, 6000, 0.67857975, 0.00091869, 0
rr, 6500, 0.68368462, 0.00083650, 0
rr, 7000, 0.68235113, 0.00077754, 0
rr, 7500, 0.66158593, 0.00079981, 0
rr, 8000, 0.66527179, 0.00071078, 0
rr, 8500, 0.66445910, 0.00061328, 0
rr, 9000, 0.67206124, 0.00051976, 0
rr, 9500, 0.65899557, 0.00046807, 0
rr, 10000, 0.67778441, 0.00042659, 0
rr, 10500, 0.66176799, 0.00050482, 0
rr, 11000, 0.67008183, 0.00045410, 0
rr, 11500, 0.67961616, 0.00041682, 0
rr, 12000, 0.67183911, 0.00043804, 0
rr, 12500, 0.67729858, 0.00039991, 0
rr, 13000, 0.68493447, 0.00042799, 0
rr, 13500, 0.68759216, 0.00047178, 0
rr, 14000, 0.67496621, 0.00040515, 0
rr, 14500, 0.67959154, 0.00037268, 0
rr, 15000, 0.69443002, 0.00040208, 0
rr, 15500, 0.66695308, 0.00040039, 0
rr, 16000, 0.68085121, 0.00040739, 0
rr, 16500, 0.68136395, 0.00038057, 0
rr, 17000, 0.67118892, 0.00037545, 0
rr, 17500, 0.66905546, 0.00036199, 0
rr, 18000, 0.67872586, 0.00034236, 0
rr, 18500, 0.67454514, 0.00035521, 0
rr, 19000, 0.68791751, 0.00038791, 0
rr, 19500, 0.68143837, 0.00038552, 0
rr, 20000, 0.69338041, 0.00030416, 0
mlfq, 15000, 1.44417822, 0.00001851, 1.000
mlfq, 16000, 1.07216684, 0.00003527, 0.750
mlfq, 17000, 1.07412323, 0.00002850, 0.750
mlfq, 18000, 1.07738513, 0.00003457, 0.750
mlfq, 19000, 1.07871847, 0.00002137, 0.750
mlfq, 20000, 1.08182627, 0.00002689, 0.750
mlfq, 21000, 1.08208049, 0.00004540, 0.750
mlfq, 22000, 1.08644637, 0.00002947, 0.750
mlfq, 23000, 1.08955426, 0.00002717, 0.750
mlfq, 24000, 1.09260212, 0.00004330, 0.750
mlfq, 25000, 1.09460528, 0.00002807, 0.750
mlfq, 26000, 1.09771631, 0.00003716, 0.750
mlfq, 27000, 1.10022372, 0.00004393, 0.750
mlfq, 28000, 1.10411526, 0.00005133, 0.750
mlfq, 29000, 1.10748590, 0.00013892, 0.750
mlfq, 30000, 1.10957948, 0.00002989, 0.750
mlfq, 31000, 1.11224290, 0.00003276, 0.750
mlfq, 32000, 1.11532798, 0.00004428, 0.750
mlfq, 81000, 1.23878052, 0.00004561, 0.750
mlfq, 82000, 1.24161974, 0.00004903, 0.750
mlfq, 83000, 1.24397958, 0.00004812, 0.750
mlfq, 84000, 0.92477134, 0.00009589, 0.500
mlfq, 85000, 0.92857023, 0.00007256, 0.500
mlfq, 86000, 0.93123674, 0.00005671, 0.500
mlfq, 87000, 0.93450245, 0.00005489, 0.500
mlfq, 88000, 0.93749104, 0.00005902, 0.500
mlfq, 89000, 0.94090289, 0.00004679, 0.500
mlfq, 90000, 0.94405742, 0.00010316, 0.500
mlfq, 91000, 0.94751517, 0.00005930, 0.500
mlfq, 92000, 0.95135052, 0.00006202, 0.500
mlfq, 93000, 0.95379186, 0.00005574, 0.500
mlfq, 94000, 0.95677941, 0.00005189, 0.500
mlfq, 95000, 0.96093233, 0.00005580, 0.500
mlfq, 96000, 0.96324070, 0.00005916, 0.500
mlfq, 97000, 0.96337047, 0.00003394, 0.500
mlfq, 98000, 0.97028392, 0.00006432, 0.500
mlfq, 99000, 0.97400089, 0.00005790, 0.500
mlfq, 100000, 0.97668934, 0.00005601, 0.500
rr, 0, 0.80364413, 0.05133830, 0
rr, 500, 0.66877922, 0.00652090, 0
rr, 1000, 0.70443412, 0.00348559, 0
rr, 1500, 0.70706940, 0.00306662, 0
rr, 2000, 0.67930493, 0.00258112, 0
rr, 2500, 0.68164791, 0.00194878, 0
rr, 3000, 0.68646825, 0.00167466, 0
rr, 3500, 0.68034921, 0.00145424, 0
rr, 4000, 0.67093826, 0.00144997, 0
rr, 4500, 0.67000858, 0.00122620, 0
rr, 5000, 0.66562101, 0.00105013, 0
rr, 5500, 0.67516238, 0.00101346, 0
rr, 6000, 0.67852564, 0.00090564, 0
rr, 6500, 0.66192088, 0.00082315, 0
rr, 7000, 0.68940532, 0.00084968, 0
rr, 7500, 0.68430059, 0.00078271, 0
rr, 8000, 0.67217808, 0.00070162, 0
rr, 8500, 0.66482624, 0.00062739, 0
rr, 9000, 0.67344563, 0.00062865, 0
rr, 9500, 0.66815126, 0.00059212, 0
rr, 10000, 0.68207251, 0.00059393, 0
rr, 10500, 0.68415314, 0.00058960, 0
rr, 11000, 0.67151036, 0.00051543, 0
rr, 11500, 0.68187156, 0.00053155, 0
rr, 12000, 0.69030329, 0.00048309, 0
rr, 12500, 0.68078340, 0.00047771, 0
rr, 13000, 0.68435311, 0.00046305, 0
rr, 13500, 0.69032606, 0.00046829, 0
rr, 14000, 0.68761077, 0.00043545, 0
rr, 14500, 0.69026516, 0.00041052, 0
rr, 15000, 0.69494609, 0.00041723, 0
rr, 15500, 0.66701749, 0.00045740, 0
rr, 16000, 0.68057276, 0.00037225, 0
rr, 16500, 0.68082998, 0.00037589, 0
rr, 17000, 0.67126168, 0.00036478, 0
rr, 17500, 0.66916677, 0.00034648, 0
rr, 18000, 0.66518114, 0.00035145, 0
rr, 18500, 0.67435000, 0.00033419, 0
rr, 19000, 0.68777311, 0.00034039, 0
rr, 19500, 0.68144022, 0.00034131, 0
rr, 20000, 0.69372680, 0.00036101, 0
mlfq, 15000, 1.44406323, 0.00001753, 1.000
mlfq, 16000, 1.07213172, 0.00002249, 0.750
mlfq, 17000, 1.07403223, 0.00003583, 0.750
mlfq, 18000, 1.07727019, 0.00004561, 0.750
mlfq, 19000, 1.07940412, 0.00002598, 0.750
mlfq, 20000, 1.08179416, 0.00003925, 0.750
mlfq, 21000, 1.08384390, 0.00003080, 0.750
mlfq, 22000, 1.08693727, 0.00004093, 0.750
mlfq, 23000, 1.08943506, 0.00003737, 0.750
mlfq, 24000, 1.09250865, 0.00003855, 0.750
mlfq, 25000, 1.09419209, 0.00002982, 0.750
mlfq, 26000, 1.09688237, 0.00002633, 0.750
mlfq, 27000, 1.10031671, 0.00002850, 0.750
mlfq, 28000, 1.10377136, 0.00002396, 0.750
mlfq, 29000, 1.10648754, 0.00002759, 0.750
mlfq, 30000, 1.10977911, 0.00003897, 0.750
mlfq, 31000, 1.11188107, 0.00004190, 0.750
mlfq, 32000, 1.11498308, 0.00004100, 0.750
mlfq, 81000, 1.23851134, 0.00005350, 0.750
mlfq, 82000, 1.24087918, 0.00004805, 0.750
mlfq, 83000, 0.92164310, 0.00005993, 0.500
mlfq, 84000, 0.92452368, 0.00005894, 0.500
mlfq, 85000, 0.92747710, 0.00003667, 0.500
mlfq, 86000, 0.93175053, 0.00005992, 0.500
mlfq, 87000, 0.93400499, 0.00005287, 0.500
mlfq, 88000, 0.93769957, 0.00005615, 0.500
mlfq, 89000, 0.94143487, 0.00005489, 0.500
mlfq, 90000, 0.94429248, 0.00006195, 0.500
mlfq, 91000, 0.94728262, 0.00005434, 0.500
mlfq, 92000, 0.95056243, 0.00005406, 0.500
mlfq, 93000, 0.95389524, 0.00010965, 0.500
mlfq, 94000, 0.95781508, 0.00006328, 0.500
mlfq, 95000, 0.96045162, 0.00004756, 0.500
mlfq, 96000, 0.96401372, 0.00005943, 0.500
mlfq, 97000, 0.96689815, 0.00005475, 0.500
mlfq, 98000, 0.97007034, 0.00005601, 0.500
mlfq, 99000, 0.97322771, 0.00004149, 0.500
mlfq, 100000, 0.97716243, 0.00006558, 0.500
rr, 0, 0.79559209, 0.05143619, 0
rr, 500, 0.67364408, 0.00650927, 0
rr, 1000, 0.70003501, 0.00370761, 0
rr, 1500, 0.70043949, 0.00337904, 0
rr, 2000, 0.66575487, 0.00243299, 0
rr, 2500, 0.67968478, 0.00198273, 0
rr, 3000, 0.68722537, 0.00160258, 0
rr, 3500, 0.67025207, 0.00142953, 0
rr, 4000, 0.67911880, 0.00137997, 0
rr, 4500, 0.67943323, 0.00118710, 0
rr, 5000, 0.68064290, 0.00107249, 0
rr, 5500, 0.67535114, 0.00096304, 0
rr, 6000, 0.67859145, 0.00103044, 0
rr, 6500, 0.68364394, 0.00097455, 0
rr, 7000, 0.68244328, 0.00078215, 0
rr, 7500, 0.68247394, 0.00080715, 0
rr, 8000, 0.66404606, 0.00067935, 0
rr, 8500, 0.66699671, 0.00068229, 0
rr, 9000, 0.67335889, 0.00064966, 0
rr, 9500, 0.66713357, 0.00059902, 0
rr, 10000, 0.68225262, 0.00069144, 0
rr, 10500, 0.68378491, 0.00054692, 0
rr, 11000, 0.68020911, 0.00052779, 0
rr, 11500, 0.68163511, 0.00055713, 0
rr, 12000, 0.69001016, 0.00051047, 0
rr, 12500, 0.67739816, 0.00045466, 0
rr, 13000, 0.68501924, 0.00046241, 0
rr, 13500, 0.69016575, 0.00044776, 0
rr, 14000, 0.70546714, 0.00044446, 0
rr, 14500, 0.69035223, 0.00056034, 0
rr, 15000, 0.69488336, 0.00039705, 0
rr, 15500, 0.66683325, 0.00038650, 0
rr, 16000, 0.68058969, 0.00042820, 0
rr, 16500, 0.68101725, 0.00046137, 0
rr, 17000, 0.65395417, 0.00033670, 0
rr, 17500, 0.66894052, 0.00035493, 0
rr, 18000, 0.67876904, 0.00037875, 0
rr, 18500, 0.67475562, 0.00035863, 0
rr, 19000, 0.68767053, 0.00033238, 0
rr, 19500, 0.68114940, 0.00041010, 0
rr, 20000, 0.69413113, 0.00034726, 0
mlfq, 15000, 1.44114943, 0.00001830, 1.000
mlfq, 16000, 1.07140220, 0.00002521, 0.750
mlfq, 17000, 1.07445667, 0.00002668, 0.750
mlfq, 18000, 1.07643592, 0.00002787, 0.750
mlfq, 19000, 1.07918260, 0.00002396, 0.750
mlfq, 20000, 1.08165245, 0.00003206, 0.750
mlfq, 21000, 1.08400160, 0.00002961, 0.750
mlfq, 22000, 1.08644926, 0.00002242, 0.750
mlfq, 23000, 1.08873699, 0.00002933, 0.750
mlfq, 24000, 1.09321481, 0.00004065, 0.750
mlfq, 25000, 1.09535833, 0.00004072, 0.750
mlfq, 26000, 1.09715718, 0.00002808, 0.750
mlfq, 27000, 1.10027140, 0.00002912, 0.750
mlfq, 28000, 1.10376774, 0.00003820, 0.750
mlfq, 29000, 1.10657501, 0.00004037, 0.750
mlfq, 30000, 1.10989770, 0.00004072, 0.750
mlfq, 31000, 1.11279361, 0.00003338, 0.750
mlfq, 32000, 1.11540667, 0.00003087, 0.750
mlfq, 81000, 1.23921731, 0.00004435, 0.750
mlfq, 82000, 1.24088805, 0.00005161, 0.750
mlfq, 83000, 1.24392157, 0.00005015, 0.750
mlfq, 84000, 0.92380145, 0.00004337, 0.500
mlfq, 85000, 0.92805253, 0.00005776, 0.500
mlfq, 86000, 0.93141693, 0.00005594, 0.500
mlfq, 87000, 0.93439468, 0.00005915, 0.500
mlfq, 88000, 0.93748996, 0.00005238, 0.500
mlfq, 89000, 0.94106929, 0.00005741, 0.500
mlfq, 90000, 0.94420057, 0.00005964, 0.500
mlfq, 91000, 0.94769428, 0.00005804, 0.500
mlfq, 92000, 0.95051827, 0.00005734, 0.500
mlfq, 93000, 0.95393103, 0.00005916, 0.500
mlfq, 94000, 0.95741727, 0.00005615, 0.500
mlfq, 95000, 0.96063850, 0.00006167, 0.500
mlfq, 96000, 0.96402975, 0.00005189, 0.500
mlfq, 97000, 0.96681055, 0.00005378, 0.500
mlfq, 98000, 0.97029352, 0.00006286, 0.500
mlfq, 99000, 0.97345085, 0.00005776, 0.500
mlfq, 100000, 0.97710297, 0.00005469, 0.500
rr, 0, 0.82940031, 0.05221269, 0
rr, 500, 0.66801922, 0.00644998, 0
rr, 1000, 0.69667730, 0.00345094, 0
rr, 1500, 0.70602814, 0.00318748, 0
rr, 2000, 0.68308755, 0.00237412, 0
rr, 2500, 0.68636026, 0.00195150, 0
rr, 3000, 0.68901709, 0.00162101, 0
rr, 3500, 0.68504913, 0.00143050, 0
rr, 4000, 0.65795274, 0.00133180, 0
rr, 4500, 0.66475125, 0.00116215, 0
rr, 5000, 0.66703476, 0.00107415, 0
rr, 5500, 0.67489381, 0.00096143, 0
rr, 6000, 0.66006856, 0.00091303, 0
rr, 6500, 0.68301373, 0.00091395, 0
rr, 7000, 0.68202128, 0.00079143, 0
rr, 7500, 0.68160763, 0.00071182, 0
rr, 8000, 0.67266929, 0.00072586, 0
rr, 8500, 0.66696294, 0.00066412, 0
rr, 9000, 0.67355958, 0.00064499, 0
rr, 9500, 0.66710869, 0.00055921, 0
rr, 10000, 0.68208758, 0.00059973, 0
rr, 10500, 0.67030885, 0.00054322, 0
rr, 11000, 0.67179296, 0.00052842, 0
rr, 11500, 0.67846243, 0.00049505, 0
rr, 12000, 0.67165130, 0.00052591, 0
rr, 12500, 0.68045408, 0.00047891, 0
rr, 13000, 0.68436016, 0.00043916, 0
rr, 13500, 0.69025884, 0.00043546, 0
rr, 14000, 0.67695323, 0.00044950, 0
rr, 14500, 0.68975456, 0.00040375, 0
rr, 15000, 0.69461510, 0.00042820, 0
rr, 15500, 0.66725783, 0.00043148, 0
rr, 16000, 0.68045338, 0.00038441, 0
rr, 16500, 0.68054868, 0.00037288, 0
rr, 17000, 0.67133686, 0.00035578, 0
rr, 17500, 0.66913344, 0.00037916, 0
rr, 18000, 0.67932258, 0.00039698, 0
rr, 18500, 0.67450074, 0.00037030, 0
rr, 19000, 0.68765056, 0.00031687, 0
rr, 19500, 0.68124683, 0.00033377, 0
rr, 20000, 0.69384539, 0.00034585, 0
mlfq, 15000, 1.07041990, 0.00002319, 0.750
mlfq, 16000, 1.44343736, 0.00001942, 1.000
mlfq, 17000, 1.07415780, 0.00002493, 0.750
mlfq, 18000, 1.07781909, 0.00003995, 0.750
mlfq, 19000, 1.07880476, 0.00002249, 0.750
mlfq, 20000, 1.08233522, 0.00003757, 0.750
mlfq, 21000, 1.08413547, 0.00003716, 0.750
mlfq, 22000, 1.08675472, 0.00002815, 0.750
mlfq, 23000, 1.08990095, 0.00002835, 0.750
mlfq, 24000, 1.09197871, 0.00002731, 0.750
mlfq, 25000, 1.09529251, 0.00003911, 0.750
mlfq, 26000, 1.09745451, 0.00004149, 0.750
mlfq, 27000, 1.10104517, 0.00004211, 0.750
mlfq, 28000, 1.10382049, 0.00004141, 0.750
mlfq, 29000, 1.10504984, 0.00002612, 0.750
mlfq, 30000, 1.10932372, 0.00015617, 0.750
mlfq, 31000, 1.11203119, 0.00004574, 0.750
mlfq, 32000, 1.11523739, 0.00004652, 0.750
mlfq, 81000, 1.23925787, 0.00004638, 0.750
mlfq, 82000, 1.24095154, 0.00004484, 0.750
mlfq, 83000, 0.92134316, 0.00005671, 0.500
mlfq, 84000, 0.92499508, 0.00005811, 0.500
mlfq, 85000, 0.92773500, 0.00005832, 0.500
mlfq, 86000, 0.93122719, 0.00006209, 0.500
mlfq, 87000, 0.93433036, 0.00009359, 0.500
mlfq, 88000, 0.93790428, 0.00006174, 0.500
mlfq, 89000, 0.94068565, 0.00005832, 0.500
mlfq, 90000, 0.94418950, 0.00004882, 0.500
mlfq, 91000, 0.94731244, 0.00005832, 0.500
mlfq, 92000, 0.95066674, 0.00017404, 0.500
mlfq, 93000, 0.95377564, 0.00005559, 0.500
mlfq, 94000, 0.95673806, 0.00006048, 0.500
mlfq, 95000, 0.96075097, 0.00005706, 0.500
mlfq, 96000, 0.96380919, 0.00005971, 0.500
mlfq, 97000, 0.96679517, 0.00005825, 0.500
mlfq, 98000, 0.97030578, 0.00006013, 0.500
mlfq, 99000, 0.97353524, 0.00005999, 0.500
mlfq, 100000, 0.97662589, 0.00005937, 0.500
rr, 0, 0.79516072, 0.05111126, 0
rr, 500, 0.66629631, 0.00644393, 0
rr, 1000, 0.68998752, 0.00346050, 0
rr, 1500, 0.66921030, 0.00300983, 0
rr, 2000, 0.69698039, 0.00235202, 0
rr, 2500, 0.69143425, 0.00188466, 0
rr, 3000, 0.68939141, 0.00179047, 0
rr, 3500, 0.67109514, 0.00146017, 0
rr, 4000, 0.67992337, 0.00128388, 0
rr, 4500, 0.68116692, 0.00093303, 0
rr, 5000, 0.66500800, 0.00105356, 0
rr, 5500, 0.67451408, 0.00094796, 0
rr, 6000, 0.67917033, 0.00095989, 0
rr, 6500, 0.66083982, 0.00071399, 0
rr, 7000, 0.68177644, 0.00079654, 0
rr, 7500, 0.68200539, 0.00073886, 0
rr, 8000, 0.66417951, 0.00067872, 0
rr, 8500, 0.65799669, 0.00069255, 0
rr, 9000, 0.67349192, 0.00061670, 0
rr, 9500, 0.66791151, 0.00063032, 0
rr, 10000, 0.67190163, 0.00056844, 0
rr, 10500, 0.67121048, 0.00052821, 0
rr, 11000, 0.68022081, 0.00055342, 0
rr, 11500, 0.67884815, 0.00051815, 0
rr, 12000, 0.67167892, 0.00046746, 0
rr, 12500, 0.67769011, 0.00047884, 0
rr, 13000, 0.68473666, 0.00047332, 0
rr, 13500, 0.69047719, 0.00045704, 0
rr, 14000, 0.70544399, 0.00040019, 0
rr, 14500, 0.69006785, 0.00046681, 0
rr, 15000, 0.69466238, 0.00044748, 0
rr, 15500, 0.66683058, 0.00037770, 0
rr, 16000, 0.68105196, 0.00039034, 0
rr, 16500, 0.68098884, 0.00040375, 0
rr, 17000, 0.67111646, 0.00036206, 0
rr, 17500, 0.66897959, 0.00036269, 0
rr, 18000, 0.67884647, 0.00035724, 0
rr, 18500, 0.67429239, 0.00034977, 0
rr, 19000, 0.68756700, 0.00033705, 0
rr, 19500, 0.68129975, 0.00034578, 0
rr, 20000, 0.69337447, 0.00031394, 0
mlfq, 15000, 1.44313830, 0.00002011, 1.000
mlfq, 16000, 1.07127425, 0.00002137, 0.750
mlfq, 17000, 1.07412099, 0.00002333, 0.750
mlfq, 18000, 1.07649907, 0.00002857, 0.750
mlfq, 19000, 1.07900431, 0.00002640, 0.750
mlfq, 20000, 1.08144078, 0.00003268, 0.750
mlfq, 21000, 1.08485431, 0.00004149, 0.750
mlfq, 22000, 1.08760291, 0.00003946, 0.750
mlfq, 23000, 1.08930122, 0.00004232, 0.750
mlfq, 24000, 1.09164953, 0.00003338, 0.750
mlfq, 25000, 1.09479091, 0.00004260, 0.750
mlfq, 26000, 1.09752846, 0.00004016, 0.750
mlfq, 27000, 1.10020224, 0.00003143, 0.750
mlfq, 28000, 1.10294732, 0.00002787, 0.750
mlfq, 29000, 1.10679206, 0.00003646, 0.750
mlfq, 30000, 1.11080349, 0.00002864, 0.750
mlfq, 31000, 1.11288407, 0.00004386, 0.750
mlfq, 32000, 1.11535317, 0.00004568, 0.750
mlfq, 81000, 1.23850290, 0.00004700, 0.750
mlfq, 82000, 1.24108878, 0.00005371, 0.750
mlfq, 83000, 1.24317371, 0.00004519, 0.750
mlfq, 84000, 0.92492639, 0.00005811, 0.500
mlfq, 85000, 0.92775695, 0.00005440, 0.500
mlfq, 86000, 0.93144446, 0.00006139, 0.500
mlfq, 87000, 0.93445464, 0.00005475, 0.500
mlfq, 88000, 0.93710896, 0.00004735, 0.500
mlfq, 89000, 0.94049031, 0.00006684, 0.500
mlfq, 90000, 0.94394750, 0.00005539, 0.500
mlfq, 91000, 0.94728394, 0.00006167, 0.500
mlfq, 92000, 0.95060002, 0.00005867, 0.500
mlfq, 93000, 0.95458237, 0.00005992, 0.500
mlfq, 94000, 0.95748616, 0.00005518, 0.500
mlfq, 95000, 0.96000923, 0.00005811, 0.500
mlfq, 96000, 0.96405289, 0.00006006, 0.500
mlfq, 97000, 0.96717086, 0.00005734, 0.500
mlfq, 98000, 0.96992339, 0.00005839, 0.500
mlfq, 99000, 0.97307327, 0.00005608, 0.500
mlfq, 100000, 0.97678506, 0.00006090, 0.500
rr, 0, 0.81505099, 0.05250752, 0
rr, 500, 0.67318825, 0.00633361, 0
rr, 1000, 0.68619894, 0.00343397, 0
rr, 1500, 0.66588690, 0.00308540, 0
rr, 2000, 0.65900186, 0.00262742, 0
rr, 2500, 0.66122898, 0.00207894, 0
rr, 3000, 0.68697783, 0.00163951, 0
rr, 3500, 0.66955991, 0.00146994, 0
rr, 4000, 0.66165117, 0.00150390, 0
rr, 4500, 0.66338426, 0.00124995, 0
rr, 5000, 0.68209966, 0.00109259, 0
rr, 5500, 0.66977608, 0.00099818, 0
rr, 6000, 0.67354129, 0.00095695, 0
rr, 6500, 0.67731756, 0.00085675, 0
rr, 7000, 0.68028295, 0.00080918, 0
rr, 7500, 0.68284105, 0.00082517, 0
rr, 8000, 0.66452580, 0.00076148, 0
rr, 8500, 0.66467442, 0.00068347, 0
rr, 9000, 0.67375150, 0.00063374, 0
rr, 9500, 0.66834119, 0.00060999, 0
rr, 10000, 0.68195696, 0.00074032, 0
rr, 10500, 0.67080266, 0.00058890, 0
rr, 11000, 0.67155628, 0.00055217, 0
rr, 11500, 0.67894100, 0.00056649, 0
rr, 12000, 0.67468924, 0.00044027, 0
rr, 12500, 0.67783758, 0.00046592, 0
rr, 13000, 0.68463434, 0.00046270, 0
rr, 13500, 0.69028703, 0.00046612, 0
rr, 14000, 0.68772932, 0.00042938, 0
rr, 14500, 0.68990233, 0.00040794, 0
rr, 15000, 0.69463622, 0.00043519, 0
rr, 15500, 0.66733426, 0.00037379, 0
rr, 16000, 0.68085956, 0.00037903, 0
rr, 16500, 0.68078581, 0.00037959, 0
rr, 17000, 0.67135568, 0.00036499, 0
rr, 17500, 0.66886795, 0.00043568, 0
rr, 18000, 0.67867449, 0.00034774, 0
rr, 18500, 0.67469183, 0.00035500, 0
rr, 19000, 0.68819441, 0.00034181, 0
rr, 19500, 0.68117138, 0.00034698, 0
rr, 20000, 0.69382432, 0.00034864, 0
mlfq, 15000, 1.44102037, 0.00001997, 1.000
mlfq, 16000, 1.07139329, 0.00002563, 0.750
mlfq, 17000, 1.07422658, 0.00002738, 0.750
mlfq, 18000, 1.07637315, 0.00002940, 0.750
mlfq, 19000, 1.07866424, 0.00002493, 0.750
mlfq, 20000, 1.08150376, 0.00002801, 0.750
mlfq, 21000, 1.08464110, 0.00003897, 0.750
mlfq, 22000, 1.08687901, 0.00003611, 0.750
mlfq, 23000, 1.08946996, 0.00004149, 0.750
mlfq, 24000, 1.09240921, 0.00004037, 0.750
mlfq, 25000, 1.09432286, 0.00002731, 0.750
mlfq, 26000, 1.09720259, 0.00002940, 0.750
mlfq, 27000, 1.09982644, 0.00002919, 0.750
mlfq, 28000, 1.10366806, 0.00003422, 0.750
mlfq, 29000, 1.10667705, 0.00004393, 0.750
mlfq, 30000, 1.11041534, 0.00002759, 0.750
mlfq, 31000, 1.11241338, 0.00003869, 0.750
mlfq, 32000, 1.11488457, 0.00004631, 0.750
mlfq, 81000, 1.23891144, 0.00005434, 0.750
mlfq, 82000, 1.24063865, 0.00003555, 0.750
mlfq, 83000, 0.92104436, 0.00005643, 0.500
mlfq, 84000, 0.92441147, 0.00005622, 0.500
mlfq, 85000, 0.92762521, 0.00005797, 0.500
mlfq, 86000, 0.93117102, 0.00004952, 0.500
mlfq, 87000, 0.93430719, 0.00007005, 0.500
mlfq, 88000, 0.93816751, 0.00005748, 0.500
mlfq, 89000, 0.94099807, 0.00005455, 0.500
mlfq, 90000, 0.94356566, 0.00004463, 0.500
mlfq, 91000, 0.94750096, 0.00005650, 0.500
mlfq, 92000, 0.95061265, 0.00005427, 0.500
mlfq, 93000, 0.95383511, 0.00005391, 0.500
mlfq, 94000, 0.95726454, 0.00005560, 0.500
mlfq, 95000, 0.96037480, 0.00005936, 0.500
mlfq, 96000, 0.96373001, 0.00006076, 0.500
mlfq, 97000, 0.96709680, 0.00006062, 0.500
mlfq, 98000, 0.97014565, 0.00005881, 0.500
mlfq, 99000, 0.97359443, 0.00005713, 0.500
mlfq, 100000, 0.97701160, 0.00005720, 0.500
rr, 0, 0.87394601, 0.05456557, 0
rr, 500, 0.67221606, 0.00644742, 0
rr, 1000, 0.69362260, 0.00339053, 0
rr, 1500, 0.69812127, 0.00314543, 0
rr, 2000, 0.70773724, 0.00243315, 0
rr, 2500, 0.67284271, 0.00203315, 0
rr, 3000, 0.66182369, 0.00178514, 0
rr, 3500, 0.67303706, 0.00148763, 0
rr, 4000, 0.67898382, 0.00131224, 0
rr, 4500, 0.67739992, 0.00117499, 0
rr, 5000, 0.67981819, 0.00102592, 0
rr, 5500, 0.66470770, 0.00102758, 0
rr, 6000, 0.67433995, 0.00094098, 0
rr, 6500, 0.68187675, 0.00085458, 0
rr, 7000, 0.67293916, 0.00077071, 0
rr, 7500, 0.68304503, 0.00075855, 0
rr, 8000, 0.66617260, 0.00070945, 0
rr, 8500, 0.66442123, 0.00062368, 0
rr, 9000, 0.67298141, 0.00052960, 0
rr, 9500, 0.66741711, 0.00060329, 0
rr, 10000, 0.68208913, 0.00061223, 0
rr, 10500, 0.68408837, 0.00062125, 0
rr, 11000, 0.67995657, 0.00057696, 0
rr, 11500, 0.68155757, 0.00051857, 0
rr, 12000, 0.67209211, 0.00047581, 0
rr, 12500, 0.68094382, 0.00049232, 0
rr, 13000, 0.68469049, 0.00044307, 0
rr, 13500, 0.69050031, 0.00045041, 0
rr, 14000, 0.67711139, 0.00042889, 0
rr, 14500, 0.69052942, 0.00043259, 0
rr, 15000, 0.69497901, 0.00043852, 0
rr, 15500, 0.66682014, 0.00038259, 0
rr, 16000, 0.68069826, 0.00040424, 0
rr, 16500, 0.68156779, 0.00038691, 0
rr, 17000, 0.67116711, 0.00033629, 0
rr, 17500, 0.66927151, 0.00038797, 0
rr, 18000, 0.67888956, 0.00035172, 0
rr, 18500, 0.67475550, 0.00035200, 0
rr, 19000, 0.68768171, 0.00032350, 0
rr, 19500, 0.68109625, 0.00031624, 0
rr, 20000, 0.69361251, 0.00039809, 0
mlfq, 15000, 1.07138739, 0.00002186, 0.750
mlfq, 16000, 1.07187855, 0.00002305, 0.750
mlfq, 17000, 1.07403458, 0.00002682, 0.750
mlfq, 18000, 1.07722874, 0.00002905, 0.750
mlfq, 19000, 1.07870677, 0.00002172, 0.750
mlfq, 20000, 1.08359620, 0.00005957, 0.750
mlfq, 21000, 1.08454711, 0.00002905, 0.750
mlfq, 22000, 1.08735131, 0.00003953, 0.750
mlfq, 23000, 1.08948288, 0.00003038, 0.750
mlfq, 24000, 1.09176482, 0.00002815, 0.750
mlfq, 25000, 1.09403713, 0.00002744, 0.750
mlfq, 26000, 1.09795887, 0.00013046, 0.750
mlfq, 27000, 1.10025310, 0.00004638, 0.750
mlfq, 28000, 1.10355775, 0.00007368, 0.750
mlfq, 29000, 1.10673088, 0.00003366, 0.750
mlfq, 30000, 1.10994686, 0.00002584, 0.750
mlfq, 31000, 1.11375274, 0.00004519, 0.750
mlfq, 32000, 1.11581163, 0.00004673, 0.750
mlfq, 81000, 1.23857014, 0.00005999, 0.750
mlfq, 82000, 1.24134834, 0.00004491, 0.750
mlfq, 83000, 0.92168271, 0.00026952, 0.500
mlfq, 84000, 0.92410687, 0.00005504, 0.500
mlfq, 85000, 0.92773319, 0.00005622, 0.500
mlfq, 86000, 0.93126777, 0.00005553, 0.500
mlfq, 87000, 0.93435754, 0.00005399, 0.500
mlfq, 88000, 0.93802662, 0.00005280, 0.500
mlfq, 89000, 0.94132673, 0.00005615, 0.500
mlfq, 90000, 0.94434364, 0.00006055, 0.500
mlfq, 91000, 0.94760247, 0.00005343, 0.500
mlfq, 92000, 0.95073642, 0.00005825, 0.500
